Id,SalePrice
1723,160967.98385319742
1724,210485.5920041459
1725,238362.76534180812
1726,201705.02535796617
1727,159520.58330615592
1728,183173.62470568685
1729,168549.08319709342
1730,162166.6455381582
1731,128541.38942974269
1732,127991.41275290976
1733,112435.4556362275
1734,127541.16275259395
1735,131080.28148512842
1736,120271.14233293294
1737,331412.8913294191
1738,218483.7415715989
1739,251972.31124705658
1740,191887.54670796747
1741,170362.7558889662
1742,168588.151391518
1743,172065.704861751
1744,301901.19942126283
1745,228008.2600612202
1746,210861.35243579987
1747,196892.13064206456
1748,220128.0182025329
1749,151974.0266069438
1750,133915.5700967775
1751,224883.42115360673
1752,117990.35209879043
1753,142446.31246832875
1754,186936.7417786594
1755,175345.470647941
1756,133061.8843232572
1757,119301.83109490879
1758,141962.30595692398
1759,161006.24633892238
1760,160939.02070735302
1761,151247.58816841638
1762,185244.94590360066
1763,184791.9624652795
1764,121348.61831254646
1765,160134.14902558978
1766,178274.72920738562
1767,214349.0604207975
1768,141090.45945071074
1769,176517.26543411857
1770,152431.6583690616
1771,128315.46271553294
1772,133056.40928538085
1773,137920.89169089403
1774,133577.9027225563
1775,132850.7202819558
1776,134286.17682488356
1777,111982.27775122257
1778,128851.55965012695
1779,122883.14955068927
1780,170594.84552320006
1781,130389.21457555266
1782,95191.09080060144
1783,137427.16226854222
1784,104503.83111352244
1785,122001.91729351766
1786,132181.76222285378
1787,167074.05378410273
1788,56255.408268397296
1789,100498.91085539912
1790,91941.335234463
1791,178296.1879090979
1792,155053.0444721873
1793,141612.44949077014
1794,144156.7951876502
1795,136395.87247213518
1796,142111.32183920877
1797,110193.64844001044
1798,121266.7048260966
1799,113755.37062990169
1800,140427.24189695524
1801,121972.89935193495
1802,129829.13800409189
1803,152120.92204525648
1804,138429.72208186972
1805,138734.34926709096
1806,115133.86701137156
1807,127265.53265161558
1808,131566.62560608424
1809,133079.7238938448
1810,137818.89266296173
1811,105578.3877195233
1812,92875.10126022837
1813,120171.09310057001
1814,93975.244660762
1815,53892.63223281308
1816,102286.86094432892
1817,108122.03252533753
1818,133023.95500699806
1819,116502.92512311833
1820,76558.96736037436
1821,103495.54025283206
1822,144211.34057202743
1823,58787.99617801364
1824,137850.05845836652
1825,142945.81978790963
1826,109938.06283203716
1827,107771.96175205495
1828,134641.43904476851
1829,118444.02485412132
1830,140823.81720060972
1831,160125.9480184357
1832,91389.383898698
1833,141531.77249694715
1834,121866.67449502865
1835,130927.8221144368
1836,116010.14077473592
1837,84378.65979971655
1838,130638.15635439585
1839,90270.22037417238
1840,158030.63185693813
1841,139887.34131687589
1842,92231.47719462527
1843,139642.06714322494
1844,142567.59897008122
1845,143090.11005488996
1846,163251.92347945413
1847,161214.4435700319
1848,54449.35609364856
1849,108405.78056717654
1850,123216.65146124011
1851,150142.5432522822
1852,128784.11466344167
1853,129094.14728411342
1854,171579.3726283685
1855,167748.5850375999
1856,211423.69206840303
1857,158056.79040539404
1858,138758.79690991557
1859,121589.36124627868
1860,148419.0266830803
1861,121710.8952268612
1862,280451.02313723834
1863,266064.37818296975
1864,266064.37818296975
1865,357240.5516594577
1866,337596.9613436355
1867,235950.1513398628
1868,283459.24926263443
1869,199301.37663038075
1870,247176.84046173963
1871,252296.84300036708
1872,175716.43999346392
1873,220830.65514597454
1874,135902.69732537388
1875,196484.23785685396
1876,198116.21681272372
1877,204564.0340921532
1878,210923.37750456412
1879,127179.10048485783
1880,134658.88634917006
1881,229276.08497253014
1882,250217.8795328763
1883,202014.34483373485
1884,215017.75727143686
1885,265237.8200964847
1886,285849.5501064741
1887,199645.6326156943
1888,274923.54944209463
1889,176840.07904550288
1890,126410.21170362082
1891,138912.25799863573
1892,103699.29410136257
1893,124685.24710099415
1894,125061.36115668053
1895,135025.6509849863
1896,119931.48851251567
1897,113396.31770678399
1898,121385.72605012075
1899,161443.7577274443
1900,158092.80060318162
1901,163486.23997439846
1902,142811.25495427012
1903,207349.9233481486
1904,140754.98399340335
1905,195556.9381632699
1906,156972.7312283413
1907,196379.20752956194
1908,120513.16498436753
1909,130720.9860709949
1910,122643.04931590968
1911,203519.8126285397
1912,309760.49243544857
1913,146107.29072817488
1914,70836.28969249784
1915,309938.564653105
1916,74189.5318323433
1917,252224.85511978547
1918,138383.99240678636
1919,170501.48722692148
1920,172108.37609963602
1921,377552.21353131416
1922,328586.11085839674
1923,201846.2029503513
1924,218529.95404256592
1925,209545.38494585664
1926,358848.65846013045
1927,135261.35808663326
1928,159953.0306308989
1929,125760.00573802815
1930,145060.89604412994
1931,141262.90705820773
1932,139998.82291626654
1933,176492.5033507278
1934,173218.79530503578
1935,178634.5036347863
1936,179386.84159511648
1937,191109.3359452113
1938,172465.67761060863
1939,269958.43762133527
1940,198192.47324940126
1941,178167.14517283428
1942,194390.0907655196
1943,207911.1941565105
1944,349441.8172939499
1945,375989.68743302696
1946,163580.235897262
1947,314078.31394710497
1948,169485.1406024706
1949,229437.14762739505
1950,188528.61325261544
1951,265929.7237237793
1952,220156.08183802004
1953,182725.27604610642
1954,185231.63828945466
1955,138079.5899408147
1956,275654.6393338211
1957,162326.02428939185
1958,298707.7216548549
1959,144514.70536188956
1960,113904.8143965551
1961,124241.88510103984
1962,94988.66507384041
1963,106079.61389678752
1964,108364.99989950494
1965,139919.21105669293
1966,153526.06051730583
1967,318431.167325082
1968,409778.98676831747
1969,368559.5077216221
1970,380315.50576384715
1971,415287.31313607586
1972,328090.0007723948
1973,280760.00068014354
1974,297191.2299813593
1975,428227.29601308535
1976,289032.8470742968
1977,372623.0467888848
1978,318529.70158661855
1979,357603.6484208186
1980,202005.44755292241
1981,353615.58745288453
1982,221941.5565043987
1983,211049.34008081479
1984,165047.97064347443
1985,214898.0956436114
1986,209481.15210225736
1987,190985.55923841053
1988,174698.97913754504
1989,196111.4668027087
1990,219035.5099710134
1991,231484.26374187612
1992,225942.60487632776
1993,168987.86059226107
1994,235550.36640601943
1995,183952.12775199406
1996,257613.8688769564
1997,308747.6471007566
1998,337175.74459528446
1999,255872.59616942238
2000,292575.21943331574
2001,274972.66527188773
2002,238229.94023799736
2003,263090.4268324799
2004,291498.2524012767
2005,229797.8699845198
2006,232202.89008465075
2007,248208.07797320362
2008,217839.61731201422
2009,198675.21036562684
2010,194836.8022935987
2011,143956.42580253608
2012,180729.84761306364
2013,186488.67069278832
2014,185307.07593231177
2015,204251.29114741017
2016,194690.204683425
2017,206876.09639835765
2018,124598.45954036983
2019,127809.40434724011
2020,109362.58368164948
2021,107355.28818499541
2022,178587.44364108358
2023,145827.21175906196
2024,245935.73380053003
2025,360408.9293562347
2026,178415.41888421256
2027,154754.10409564018
2028,153043.6985833433
2029,169006.41347560164
2030,279308.0994091194
2031,247102.23021121015
2032,256427.37028769936
2033,270373.5499889094
2034,169125.22280194005
2035,226252.1955660467
2036,190098.4013067115
2037,191405.07978073467
2038,291425.2645384649
2039,241951.96703844628
2040,371616.5850432769
2041,306777.02290750435
2042,211454.46568009676
2043,164040.8102291528
2044,164444.6110667385
2045,210466.21988522698
2046,135591.3843418418
2047,145875.30521978677
2048,137702.72934023308
2049,131441.85371031292
2050,182242.13621381344
2051,113619.50238486883
2052,139057.55411639635
2053,147603.4760933171
2054,96865.1737139342
2055,158383.4799097366
2056,152356.93986913312
2057,117891.72040866842
2058,216591.28932521818
2059,136947.66738177426
2060,167747.8090343168
2061,179685.8415808637
2062,132668.4511401167
2063,122764.38826429297
2064,139022.00035724405
2065,116169.7210135127
2066,171040.09057195822
2067,129113.51965796552
2068,135345.6034856718
2069,89026.53016590173
2070,107919.07509003207
2071,90916.62342613649
2072,133972.34631113632
2073,144408.70695546473
2074,176007.11773854363
2075,148450.457380114
2076,123744.23805454659
2077,147545.43146830343
2078,123926.18457874568
2079,144904.5830619521
2080,125733.52440236
2081,120088.99952882738
2082,126036.05583599821
2083,142392.15923532634
2084,113681.64503667869
2085,120500.21667810559
2086,148586.3443533189
2087,128263.16097946101
2088,98736.29263283795
2089,81585.0631023289
2090,135116.52098860132
2091,112048.61248570475
2092,126001.72710184383
2093,117211.49163992525
2094,137452.60732547997
2095,152331.9864878967
2096,89897.61772437529
2097,93762.38774439735
2098,133142.80648736435
2099,62519.156615046064
2100,117713.71074448856
2101,120500.30015531281
2102,131696.35636654703
2103,107933.37043276038
2104,129893.87229298148
2105,119311.6134277432
2106,73200.57596940514
2107,207119.10140009134
2108,122027.27094656424
2109,122116.82768771
2110,137031.62289691018
2111,148948.75694698968
2112,139066.35039780766
2113,118357.23742959324
2114,121726.53314098972
2115,146348.93242181838
2116,124882.83436602958
2117,148796.4360070999
2118,135971.1759014079
2119,111479.95343906898
2120,121185.16453159707
2121,90421.91393521513
2122,103585.57992454266
2123,94068.08126645235
2124,159770.67116605063
2125,125121.90412272952
2126,150834.66456525674
2127,143189.1816693669
2128,122396.01240415161
2129,106637.04631570877
2130,137712.58716629003
2131,138822.3836310233
2132,126282.58149418508
2133,122823.39242635324
2134,130076.03180242793
2135,106131.69401015052
2136,88700.27434862757
2137,113220.89802007619
2138,140570.99793481542
2139,159803.06505278248
2140,138157.69283048718
2141,155298.07422075735
2142,132494.9341186495
2143,141551.1883500538
2144,120539.73461816291
2145,135131.77891655336
2146,169054.34831271705
2147,146649.33835453098
2148,135331.93784843484
2149,142668.5822231454
2150,238619.9218040085
2151,120988.25012469426
2152,184490.7350762294
2153,156332.36228680535
2154,107324.08701650822
2155,136376.14792080765
2156,242944.92189390832
2157,229569.69526507464
2158,247860.41295324278
2159,197686.52490562835
2160,179298.88668426173
2161,242258.02619450726
2162,393552.2733878093
2163,353630.18946080876
2164,280491.99560040253
2165,198356.3775171769
2166,147638.9358326546
2167,199861.86806862213
2168,196015.55833244353
2169,198044.6507333893
2170,220916.35135900506
2171,151967.8847914452
2172,143696.78732065271
2173,172214.57740905252
2174,217923.31651720736
2175,292043.8910558655
2176,308747.5020631992
2177,236976.6041671664
2178,218995.10670351874
2179,142223.9541886226
2180,196854.75886711275
2181,195382.52638864663
2182,219273.33235502022
2183,193150.74670126173
2184,130336.95887587909
2185,136425.18652207815
2186,134022.6325842383
2187,153132.2165263504
2188,147568.26415276824
2189,206267.96502648195
2190,88508.57180516172
2191,92259.73174729852
2192,91135.7196684322
2193,112616.51366658017
2194,113587.56967726708
2195,107599.4321203416
2196,116017.06900122136
2197,109886.31184820793
2198,161086.53573810105
2199,176259.57374135323
2200,139211.34428673022
2201,143517.91718684073
2202,202396.22381424683
2203,148903.69147876106
2204,171035.82163593947
2205,117226.62623537026
2206,136700.82231081574
2207,211041.46426680108
2208,240488.78143140394
2209,204939.99094746646
2210,127501.83815962917
2211,122409.32610971114
2212,116197.53653755604
2213,104853.72213275926
2214,137647.16430485877
2215,110588.5246580361
2216,145824.40398721606
2217,79493.47134727245
2218,92852.39644840722
2219,82893.3227850512
2220,82242.19629700697
2221,315296.8780289707
2222,237052.53078146183
2223,300696.950581811
2224,220594.71974997927
2225,136128.79031422903
2226,181226.05625177373
2227,206513.5413679848
2228,278534.0522853829
2229,245748.65203941573
2230,160244.98574720218
2231,213623.5232168149
2232,181919.10659342754
2233,181770.65024235944
2234,255395.9299783032
2235,202456.73741943575
2236,271910.59755107516
2237,330766.16203699505
2238,198917.70898924023
2239,124315.2521854442
2240,161224.89661113318
2241,141821.9880856282
2242,128286.25773922453
2243,130247.82389298966
2244,97417.68441879304
2245,106071.73931729863
2246,142690.33189173066
2247,121450.17457494175
2248,124191.5188533577
2249,123863.26530567394
2250,132150.46261105727
2251,114110.44994924405
2252,176212.94039884504
2253,163036.72348586732
2254,189163.3883713502
2255,183558.68614365213
2256,185214.13569639646
2257,215008.9740429598
2258,177406.05999535875
2259,182324.3591505469
2260,153662.50610756944
2261,200972.7413980937
2262,206068.47779816558
2263,375421.75623087387
2264,433191.0929194223
2265,167257.80345370882
2266,307957.7760986447
2267,345777.7569488099
2268,404486.59516835056
2269,159494.4265600061
2270,193601.66384239483
2271,219830.35186566986
2272,194039.26353573825
2273,167855.79220824607
2274,181151.08396489223
2275,169119.86900043723
2276,180643.15162175498
2277,172205.6986757737
2278,150559.15116689994
2279,124690.53496374504
2280,118188.44080154093
2281,167219.91118769598
2282,180122.52890201448
2283,103574.76973060117
2284,103310.99119682706
2285,153529.9799287122
2286,127351.27104201494
2287,368447.76085129305
2288,284634.5247716801
2289,385946.9606061323
2290,393328.4521251804
2291,340738.4420586821
2292,425879.85248818196
2293,436719.54274248343
2294,359961.10650475963
2295,426896.56674423744
2296,265403.2691812025
2297,307655.80205507745
2298,344756.93181096786
2299,370239.5820459245
2300,311023.68796514045
2301,297416.7060462937
2302,233087.00081896948
2303,277266.3517948716
2304,245046.93093247185
2305,179505.36342417786
2306,171573.6986074836
2307,190249.92613693068
2308,231377.6879153624
2309,292857.4000122752
2310,219864.41751945682
2311,184855.63261708294
2312,182204.06719721633
2313,174568.25470058364
2314,174762.70008876943
2315,172816.98768013396
2316,205954.8523668198
2317,184951.50233352862
2318,174138.28331449162
2319,177342.40148273553
2320,189746.56641364432
2321,253821.87745264365
2322,179292.77042262393
2323,195505.0156562081
2324,182058.09747984065
2325,217322.36367585967
2326,175312.2384490684
2327,215523.49534552882
2328,233883.54847052798
2329,186518.2302675937
2330,175888.83891174325
2331,337659.2166272716
2332,400778.4331390986
2333,307179.2269759801
2334,259240.80590692942
2335,267831.82882676716
2336,295845.0008543846
2337,200009.70997289382
2338,273435.35216714465
2339,241251.5462039916
2340,380966.3874534081
2341,219135.1608877512
2342,253709.75040733986
2343,220437.9738931245
2344,253022.62384286785
2345,232427.19271187615
2346,219799.62172684667
2347,200167.0068349943
2348,237459.44295873295
2349,175595.70067878492
2350,292980.8743998895
2351,264499.4217855525
2352,251694.70128794538
2353,254946.5934617258
2354,140342.19427623152
2355,159423.50095764053
2356,154114.8076981217
2357,198713.36158097873
2358,201005.88350021082
2359,124976.53270167075
2360,122367.51262599263
2361,141247.07823650053
2362,266476.85658114334
2363,140072.11033011661
2364,165476.94536326668
2365,211394.7056860259
2366,209038.99209748564
2367,261272.50554523512
2368,202439.6515292959
2369,234388.15124968535
2370,168458.50200065627
2371,171771.01406240958
2372,192333.47755464946
2373,268207.212849563
2374,274702.3733173176
2375,266275.2235344262
2376,260134.62425492238
2377,311923.0829849903
2378,147666.70601489884
2379,190918.896286358
2380,142696.48211257564
2381,152161.13833630865
2382,208575.2516903525
2383,204932.08127407255
2384,242016.42634817061
2385,172937.75080191199
2386,135510.93480143903
2387,142739.5137625017
2388,113743.75009414679
2389,131227.9016992525
2390,156931.87150153526
2391,138319.38715503312
2392,115889.79161647716
2393,168473.74112456784
2394,154607.10498822996
2395,207170.4590906444
2396,146229.66421825817
2397,213822.0311896711
2398,136613.9062680727
2399,58893.79276297957
2400,63907.109031446715
2401,113679.45190954674
2402,142067.9671814114
2403,132674.58558347967
2404,157905.1857600513
2405,156784.216505296
2406,135246.05779408343
2407,124781.20743939895
2408,146008.87538383796
2409,129325.31866526941
2410,157859.6498311936
2411,120631.2588424553
2412,150658.6878001743
2413,135344.53416351957
2414,146163.94687980568
2415,129272.53595147119
2416,132015.0710217962
2417,132768.47702283203
2418,130713.05469179305
2419,120427.83150393354
2420,122459.69408368276
2421,152699.13340778177
2422,123414.81541464034
2423,121964.5705499687
2424,150256.68990395407
2425,228866.18586548237
2426,118275.55900702148
2427,131997.77043035848
2428,173150.99063295472
2429,117769.31324656631
2430,133178.75939625947
2431,116486.5153206409
2432,135915.611098671
2433,142882.99037326407
2434,139853.59238381806
2435,143445.17618537426
2436,118986.40563598837
2437,103806.90087478167
2438,124076.9488073896
2439,113027.84075346109
2440,120554.87421342853
2441,93407.3755715639
2442,106971.62440986172
2443,126866.85838973452
2444,131385.84498908522
2445,94868.46983499255
2446,124299.22066013212
2447,191758.4467236135
2448,143457.2467998348
2449,116763.32751582724
2450,142636.25790651896
2451,126305.63024269647
2452,207672.7895311014
2453,103988.54605895624
2454,139227.80752782826
2455,123280.57357432149
2456,126291.93994904726
2457,133358.67528874215
2458,126118.61121952691
2459,107982.69921948863
2460,141968.77756832814
2461,126168.16443824388
2462,129726.97277931932
2463,124525.4167838541
2464,153886.58341845148
2465,131962.68152716407
2466,112654.60046220862
2467,140352.08240876324
2468,94948.46311087527
2469,78543.45314712418
2470,201361.29779164406
2471,200137.75979629596
2472,159697.19319870966
2473,115029.50422553002
2474,86715.85228350532
2475,211970.29334706778
2476,108676.14698887616
2477,127767.00190374802
2478,156168.06241136824
2479,113693.8098232499
2480,170591.97359604138
2481,128984.36976570335
2482,130788.04960831565
2483,120385.25651261283
2484,129685.24831549524
2485,130232.09774409192
2486,160222.42744058627
2487,202357.70290911826
2488,161843.83301335422
2489,157110.00957764918
2490,152393.06804477837
2491,94886.96366564128
2492,178137.05158269586
2493,158769.09060020093
2494,157394.05772102447
2495,92973.81654370876
2496,236902.68282743354
2497,137895.20101799816
2498,112125.97078397285
2499,95392.55946740048
2500,129787.59419160229
2501,133373.74336001388
2502,133779.51801714295
2503,98290.69030727205
2504,184959.63366180746
2505,223269.65672664897
2506,262297.74697342375
2507,318296.31532800104
2508,261569.65571624914
2509,216455.78088606175
2510,229594.99597341096
2511,181940.31486320487
2512,213664.004729681
2513,222903.0925432681
2514,307586.42406312685
2515,145716.11046325896
2516,171710.631725633
2517,136793.60613966465
2518,152342.18412331783
2519,233108.26350480694
2520,222508.1848319681
2521,195889.87412992536
2522,214461.93405071466
2523,125827.66880268301
2524,143816.68846553995
2525,146316.67840815705
2526,130979.66103395796
2527,124346.53691462435
2528,127439.43796569819
2529,130192.48644842466
2530,123441.27838151547
2531,236596.8938654901
2532,220099.15388868406
2533,200371.93593629583
2534,250927.29715627318
2535,285494.21802681114
2536,237701.22804724137
2537,265862.35510013415
2538,180625.0893741066
2539,189551.35257562224
2540,174655.31005669228
2541,180124.3613355376
2542,164427.08293989534
2543,136120.21203874765
2544,122761.48904816946
2545,142446.24728897435
2546,131041.79948980451
2547,143728.04315924607
2548,151844.54177974744
2549,152282.42296209253
2550,390789.9833629378
2551,140846.17702271976
2552,121979.344381162
2553,88382.42910473917
2554,117530.35046628793
2555,126607.4735454869
2556,106968.37891404772
2557,107252.59852242532
2558,157588.560490756
2559,129997.3876917173
2560,155164.27546357032
2561,147775.53866888967
2562,135879.74827960838
2563,152909.8000452942
2564,198365.05535393266
2565,154323.74995761324
2566,151741.33278273576
2567,125595.41577021843
2568,188968.88963525742
2569,207466.67179588426
2570,125141.34586790949
2571,172635.18472080363
2572,173159.73271334832
2573,236839.8523720865
2574,283033.1621334386
2575,122035.11551593171
2576,125783.0985750525
2577,157765.5864907333
2578,95881.7369700365
2579,73289.05773367643
2580,129462.38841406142
2581,122142.22751753789
2582,118902.5759390275
2583,291011.92853770335
2584,175998.29175118852
2585,182420.76620152383
2586,207289.98729460128
2587,196752.23913215502
2588,147602.7405456033
2589,145526.29683289456
2590,208917.19063073484
2591,232212.25698997953
2592,226237.189286785
2593,263353.7783345599
2594,183550.46670318238
2595,212391.3309051993
2596,315528.3677468692
2597,181265.7768612539
2598,281557.7317416984
2599,327520.35264045023
2600,157129.94816251105
2601,145841.11003065994
2602,82769.22525950806
2603,83090.36877299554
2604,83817.69541373603
2605,76077.92654091536
2606,143714.9755331421
2607,199856.56735998666
2608,204733.01965167167
2609,154215.2149179711
2610,113844.3778277705
2611,108328.51180566881
2612,154707.71984926285
2613,128906.32825655126
2614,125463.17378107297
2615,156742.48393346148
2616,144468.68980320968
2617,166048.0943431118
2618,176144.7706600746
2619,200379.90223159076
2620,185406.75012661435
2621,190229.57004354955
2622,193117.49395302671
2623,242760.99819836873
2624,293336.7508872596
2625,299497.18498806644
2626,174964.72336822876
2627,180255.31947191787
2628,464336.77480525407
2629,488254.568870894
2630,397999.4666267539
2631,485847.00196191284
2632,435627.8963017623
2633,319602.62584585766
2634,413870.143399588
2635,159566.52599442692
2636,183201.55023642554
2637,179002.1765559449
2638,256113.6182442038
2639,189969.03025627538
2640,159770.3159722769
2641,110070.28616878222
2642,175323.81605870635
2643,106372.0536910069
2644,130924.24850602681
2645,105921.62104642385
2646,95543.24666517723
2647,99390.11486898884
2648,138356.8166069466
2649,149998.59224694112
2650,151588.07060186396
2651,146621.50944123563
2652,446464.973499669
2653,257406.04647245764
2654,258056.118159695
2655,380793.31220399006
2656,362955.4897909246
2657,324512.51103009854
2658,272122.1229914451
2659,325914.21466146735
2660,328476.2587023844
2661,374726.4825526882
2662,344600.1256145949
2663,287174.2813074067
2664,287475.4203403881
2665,334264.65354029636
2666,311780.1034678322
2667,168271.59268993605
2668,166700.52041038865
2669,176366.4076592952
2670,288142.81055477285
2671,182550.05540408785
2672,201761.54500649532
2673,205702.00134935445
2674,209342.03048843204
2675,176896.10654192476
2676,186780.11512523028
2677,197112.9058299324
2678,265536.1007567665
2679,276801.56710970425
2680,294153.43570966215
2681,381262.25023702765
2682,318638.8168574672
2683,551121.1365144795
2684,327090.6254945537
2685,331501.1433017788
2686,239184.1392448814
2687,302836.79770784767
2688,231908.57384309729
2689,218083.99333855382
2690,459473.69487881294
2691,197759.79421776286
2692,145422.50375513747
2693,203691.27966167103
2694,136052.0425883041
2695,197529.28849903485
2696,187074.23919363803
2697,194574.16742009137
2698,204645.80500265822
2699,168783.74654444633
2700,161404.8789225897
2701,161076.69859238772
2702,124073.32582840355
2703,137243.23274102662
2704,146919.73835209702
2705,121837.91035088475
2706,119695.01420517135
2707,134814.84505862393
2708,133481.33631725295
2709,113505.7495594519
2710,128473.14552176096
2711,271959.8124403574
2712,374563.8994258685
2713,170508.52516439126
2714,150094.79589249473
2715,164972.25160560216
2716,152131.92124712604
2717,202980.9461569105
2718,231869.09518667572
2719,150512.62538694727
2720,173174.91893875648
2721,138209.82781523286
2722,152529.19413128626
2723,146590.8701973054
2724,132338.46079765982
2725,133749.63944317517
2726,141673.5897195423
2727,183013.77374492318
2728,176871.56495202135
2729,154793.88717046176
2730,143173.55382310413
2731,128532.80743134674
2732,125449.87493360584
2733,159942.51715126014
2734,152164.19730983867
